"total_floor_area","co2_emissions_current","co2_emissions_potential","number_habitable_rooms","average_income","london_zone","num_tube_lines","longitude","num_rail_lines","distance_to_station","population","energy_consumption_current","energy_consumption_potential","num_light_rail_lines","altitude","latitude","id","asking_price","predicted_price","profit","buy"
198,5.9,4.3,6,75500,4,0,-0.23623,1,0.4921488,19,156,112,0,19,51.413627,1245,1499000,1405610.14924044,-0.062301434796237,0
266,17,10,11,58200,3,0,-0.07623,0,0.462943,26,359,216,1,86,51.372611,589,1351000,1266592.77568478,-0.0624775901667056,0
107.84,7.3,5.8,6,54900,5,0,-0.091668,1,0.257881,25,350,277,0,48,51.655602,13182,610000,571651.239388755,-0.0628668206741717,0
85,4.3,2.1,4,48800,6,0,-0.391725,1,0.9171864,29,284,136,0,22,51.443425,2837,428000,401073.6778904,-0.0629119675457945,0
94,4,1.1,5,55200,4,0,-0.051674,1,0.1280084,23,241,66,0,42,51.420344,4678,518000,485265.758506246,-0.0631935163972091,0
79,3.5,0.9,4,39700,6,0,-0.039696,0,0.4424368,59,250,62,1,22,51.670606,11667,405000,379129.911523829,-0.0638767616695578,0
79,3.1,0.8,5,43500,3,0,0.051149,1,0.2647164,34,260,72,0,19,51.490037,7833,424000,396838.122945193,-0.0640610307896398,0
147,4.1,2.3,5,60700,2,2,-0.258207,0,0.4269018,43,172,97,0,8,51.491794,15733,1540000,1441174.38216188,-0.0641724791156621,0
68.96,3,2.5,3,55200,4,0,-0.051861,1,0.5051982,67,223,187,0,34,51.416012,5619,361000,337788.062369119,-0.0642989962074268,0
114,3.5,2,4,66200,3,0,-0.191439,1,0.4989842,111,175,97,0,16,51.423357,6156,838000,783961.716043119,-0.0644848257242023,0
99.62,5.1,4.7,6,71300,3,1,-0.20213,0,0.357305,57,198,180,0,17,51.443413,1523,935000,874684.760379669,-0.0645082776688031,0
95,4.2,2.7,4,54300,6,0,-0.462499,1,1.2160798,106,250,157,0,30,51.497591,13469,473000,442441.777680363,-0.0646051211831652,0
73,2.5,1.4,5,56300,2,0,-0.085403,1,0.5431036,136,194,109,1,12,51.473022,5232,584000,546022.971435008,-0.0650291585016994,0
82,2.1,1.5,4,56500,3,0,-0.07966,1,0.3237494,21,138,94,0,77,51.430365,9574,493000,460773.443346817,-0.0653682690733928,0
69,3.2,1.7,4,60100,3,1,-0.151422,0,0.699075,37,261,143,0,106,51.591846,9342,561000,524122.543836973,-0.0657352159768745,0
77.44,4.4,3,3,54000,5,0,0.119484,1,0.7711574,152,373,257,0,45,51.462671,4266,373000,348404.9677061,-0.0659384243804301,0
100,2.6,2.2,3,54500,2,1,-0.148399,0,0.4312516,67,150,125,0,36,51.539067,3551,1064000,993434.627230408,-0.0663208390691658,0
123,6.6,2.6,7,51000,5,0,0.105866,1,0.8258406,103,302,116,0,34,51.444553,12388,555000,518178.781738352,-0.0663445374083745,0
132,6.5,3.5,5,52500,2,2,-0.226559,0,0.146029,113,281,148,1,50,51.532631,493,1173000,1095147.16347327,-0.0663707046263668,0
86,4.3,1.7,5,63500,3,1,-0.156992,0,0.2007122,64,284,115,0,31,51.435141,4516,726000,677805.909970073,-0.0663830441183565,0
67,3.4,0.9,4,65400,5,0,-0.16964,1,0.208169,104,291,75,0,38,51.368838,12264,410000,382772.242831184,-0.066409163826381,0
95,6.2,2.1,5,53100,4,0,-0.325552,1,1.015989,122,371,122,0,10,51.467704,14107,588000,548869.727468077,-0.0665480825372835,0
67,3.5,1.9,3,63400,4,1,0.023384,0,0.7786142,52,297,164,0,46,51.600086,11335,391000,364807.26783561,-0.0669890848194117,0
61,2.8,1.9,3,55900,3,0,-0.094053,1,0.2585024,17,259,178,0,36,51.440906,15374,413000,385072.317637432,-0.0676215069311573,0
173,6.5,3.4,7,67000,2,0,-0.076072,1,0.7556224,20,213,111,0,34,51.454461,14620,1365000,1272687.28690393,-0.0676283612425444,0
57,2.2,1.1,2,60300,2,1,-0.136297,0,0.2000908,104,238,115,0,43,51.557139,14320,552000,514646.698015652,-0.0676690253339639,0
108,3.4,1.9,6,59300,4,0,0.085207,1,0.8799024,124,179,98,0,41,51.435201,4007,516000,480888.383209621,-0.0680457689736036,0
65,3,1,3,48800,6,0,-0.401281,1,0.5319184,68,263,88,0,21,51.449572,6363,364000,339199.09203812,-0.0681343625326386,0
52,2.1,0.3,3,51000,5,0,0.109906,1,1.1750674,72,232,27,0,33,51.448212,2842,314000,292516.455113675,-0.0684189327589958,0
258,8.8,4.5,6,55700,2,1,-0.165095,0,0.1603212,30,194,99,0,69,51.549158,6288,3121000,2907317.6342536,-0.068465993510541,0
67,2.9,0.8,3,70600,5,0,-0.335206,1,0.5101694,44,253,69,0,14,51.44733,11951,547000,509535.577646888,-0.0684907172817396,0
121,8.8,4.1,7,61900,6,0,-0.357923,1,0.7195812,84,412,190,0,20,51.440672,1471,766000,713400.719896932,-0.0686674674974773,0
71,2.6,0.8,4,50700,3,1,-0.035159,0,0.459836,94,210,63,1,15,51.589921,2559,537000,500016.329158295,-0.0688708954221686,0
90,4.1,1.7,4,51400,3,1,-0.213689,0,0.7649434,161,234,96,0,31,51.451432,13732,528000,491572.847862814,-0.0689908184416392,0
62.88,2.7,2.2,5,43400,6,0,0.191726,1,0.4778566,33,260,211,1,23,51.578918,15398,311000,289530.727745509,-0.0690330297572058,0
66,4.5,1.4,4,44200,6,0,0.184265,1,0.8587748,105,387,118,0,9,51.479503,4383,311000,289511.802101946,-0.0690938839165724,0
127,4.2,1.8,4,75500,4,0,-0.232409,1,0.2156258,109,190,81,0,20,51.4124,15975,915000,851616.122856044,-0.0692719968786401,0
74.21,4.7,3.2,4,50500,3,0,-0.019981,0,0.4374656,119,379,257,1,17,51.577436,7722,495000,460439.780132602,-0.0698186259947435,0
77,2,0.9,5,54700,6,0,-0.385593,1,1.2328576,75,148,62,0,19,51.428386,5906,425000,395324.105558945,-0.069825633978952,0
64,1.3,1.3,3,60700,3,0,-0.252999,1,0.6984536,28,118,118,0,8,51.483695,15259,448000,416703.528609093,-0.0698581950689899,0
93,3.1,1,5,54500,5,1,-0.347907,0,0.5605028,172,187,61,0,69,51.57217,8621,506000,470485.260213081,-0.0701872327804716,0
162,5.8,3,7,49300,6,0,-0.45277,1,2.0077434,66,203,103,0,45,51.528369,3247,619000,575524.797734685,-0.0702345755497817,0
64,4.3,0.7,4,65400,5,0,-0.160593,1,0.375947,64,383,66,0,33,51.371242,11159,415000,385841.405637698,-0.0702616731621744,0
36.14,2.3,2.1,2,47400,3,0,0.054979,0,0.615186,149,414,388,1,3,51.519799,9115,223000,207292.330694165,-0.0704379789499312,0
94,4.4,2,5,68000,6,0,-0.292813,1,0.3889964,75,264,117,0,11,51.414644,890,713000,662441.187283297,-0.0709099757597523,0
69,3,1.9,3,50500,5,0,0.121239,1,0.7295236,151,247,154,0,43,51.430975,1088,310000,288015.426546766,-0.0709179788814011,0
63,2.2,1.7,3,45800,6,0,0.1993,2,0.767429,152,196,155,0,6,51.521995,7988,233000,216295.150988715,-0.0716946309497206,0
50,1.7,1.3,3,43400,6,0,0.193321,1,0.5244616,113,194,151,1,26,51.57813,4083,245000,227389.201656743,-0.0718808095643152,0
113.7,9.2,6.9,6,56700,5,0,-0.077539,0,0.549939,76,417,313,1,26,51.639263,1496,735000,682075.87236176,-0.0720056158343405,0
80.91,3.9,3.9,3,55700,3,0,-0.005012,1,0.4530006,21,318,336,0,33,51.449523,9069,463000,429608.285111418,-0.0721203345325753,0
49,1.5,1.2,2,55100,2,0,-0.065255,0,0.4579718,26,171,139,1,18,51.533579,4629,406000,376704.324919819,-0.0721568351728599,0
64,1.4,1.4,3,53600,1,5,-0.114849,1,0.2852226,92,117,112,0,13,51.506483,5850,619000,574239.072878849,-0.0723116754784342,0
91,6.7,1.8,4,54600,6,1,0.228731,0,0.4436796,82,415,107,0,23,51.554983,12887,495000,459073.733149422,-0.0725783168698554,0
72,2.5,1.2,4,54200,3,0,-0.069426,1,0.4020458,153,178,89,1,63,51.416564,15860,442000,409892.6562393,-0.0726410492323541,0
119,4.1,1.5,7,41600,3,0,0.055766,0,0.5692024,91,194,72,1,10,51.548463,7838,507000,469559.87956553,-0.0738463913894871,0
164,6,2.9,6,58600,3,1,-0.162509,0,0.1901484,84,207,100,0,87,51.588261,10762,1436000,1329861.28811314,-0.0739127520103472,0
49,1.3,1.2,3,52600,6,0,0.21095,1,0.3280992,84,152,143,0,31,51.584499,15701,268000,247971.962225777,-0.0747314842321745,0
61,2.5,1.5,3,50600,4,2,-0.308205,0,0.1969838,69,213,126,1,50,51.563367,11738,342000,316440.358914162,-0.0747357926486502,0
227,8,4.6,5,47200,4,2,-0.272142,0,0.4554862,59,200,113,0,62,51.567797,1453,1145000,1059050.77088375,-0.0750648289224889,0
160.28,8.5,7,9,74000,2,0,-0.167861,1,0.5791448,117,269,221,1,17,51.458792,6981,1621000,1499173.12540161,-0.0751553822321937,0
72,4.1,1.6,5,66900,6,0,0.078578,1,0.658684,31,319,124,0,107,51.37155,7522,469000,433685.776487451,-0.0752968518391234,0
94,5,1.6,6,48600,5,0,-0.172704,1,0.8966802,113,305,97,0,37,51.379551,6157,442000,408581.098575418,-0.0756083742637611,0
46.543,1.7,1.6,2,53300,5,0,-0.200785,1,0.4840706,95,194,179,0,51,51.36299,5036,225000,207971.596874275,-0.0756817916698904,0
89,6,1.3,5,57800,5,0,-0.166143,1,0.602758,59,385,80,0,30,51.375896,2853,490000,452803.553537376,-0.075911115229844,0
76,4.7,1.8,5,63300,6,0,-0.149783,1,0.3784326,98,353,131,0,113,51.322547,12561,425000,392563.184624525,-0.0763219185305294,0
72,3.4,1.7,3,64700,3,1,-0.172714,0,0.4020458,113,271,137,0,17,51.418004,3554,562000,518883.665822514,-0.0767194558318257,0
122,4,1.7,4,55700,4,0,-0.056845,1,0.0173992,67,188,80,1,44,51.404917,14591,597000,551162.0642568,-0.0767804618814067,0
96,2.3,2.2,3,85200,2,0,-0.018168,0,0.0540618,138,141,134,1,5,51.50229,9210,754000,695571.655048804,-0.0774911736753261,0
59,1.5,1.5,3,75500,2,0,-0.190871,1,0.2908152,78,155,156,0,8,51.463968,3602,462000,426116.452248238,-0.0776700167787049,0
91,3.3,1,6,55900,3,0,-0.108049,1,0.2852226,40,207,61,0,68,51.434406,5278,613000,565296.87923467,-0.0778191203349585,0
99,3.3,1.7,6,42300,5,1,0.1176,0,0.9513634,86,187,92,0,8,51.549423,4337,385000,354900.333642874,-0.0781809515769495,0
89,4.7,2.3,5,43700,6,1,0.179652,0,1.3875862,122,302,148,0,11,51.559104,92,354000,326296.419412546,-0.0782587022244454,0
137.47,11,9.5,6,49700,2,0,-0.049715,0,0.6238856,93,389,348,1,16,51.557125,3154,1084000,998937.605991663,-0.0784708431811231,0
67,4,2.2,4,54600,6,1,0.240476,0,0.5225974,47,342,179,0,17,51.556466,6371,385000,354715.872247992,-0.0786600720831371,0
92.31,6.3,4.6,5,50000,3,0,-0.257023,1,1.419899,31,409,296,0,46,51.578301,10346,623000,573680.095547501,-0.079165175686195,0
95,3.7,1.1,5,69000,3,1,-0.1471,1,0.3995602,65,205,59,0,25,51.447872,435,826000,760338.071534469,-0.0794938601277612,0
59,3.1,2.4,3,51600,4,1,-0.355247,0,0.0391482,144,308,241,0,25,51.474284,11824,287000,264112.3313054,-0.0797479745456446,0
116,3.2,1.4,6,56200,5,0,-0.31764,1,2.0065006,63,156,67,0,10,51.437386,13223,707000,650252.20242024,-0.0802656259968321,0
74,3.3,1.7,4,56500,2,2,-0.189861,0,0.1354652,200,249,134,0,31,51.518222,7223,804000,739369.611697827,-0.0803860551022057,0
95,3.6,1.2,5,48100,6,1,0.267721,0,1.5081378,85,219,71,1,29,51.571419,669,455000,418313.240070757,-0.0806302416027312,0
63,4.7,0.9,3,48900,4,1,0.083961,0,0.5928156,9,419,79,0,24,51.581239,1896,371000,340922.492040355,-0.081071450025998,0
97,3.4,1.3,5,51500,4,0,-0.115657,1,0.8631246,83,202,73,0,42,51.401237,5286,477000,438152.524757856,-0.0814412478870948,0
46,1.7,1.3,3,64300,6,0,-0.331211,1,0.2000908,58,207,158,0,11,51.425853,12339,368000,337925.315230712,-0.0817246868730662,0
75.25,2.3,2.2,3,68800,2,0,-0.026056,0,0.6661408,72,173,165,1,3,51.492801,13994,562000,516030.793324355,-0.0817957414157391,0
104,4.3,1.6,5,59500,4,0,-0.037938,1,0.5940584,134,235,85,0,32,51.404575,7276,579000,531121.188874953,-0.082692247193518,0
157,5.1,3.1,7,51100,4,1,-0.177233,0,0.6934824,71,186,110,0,92,51.612779,703,875000,802467.781501852,-0.082893963997884,0
94,4.3,1.5,6,49200,5,0,-0.425033,1,1.099878,60,258,87,0,37,51.517092,12290,482000,442016.623547898,-0.082953063178634,0
71,3.2,1.2,3,45000,4,0,-0.18181,1,1.3043186,87,258,96,0,50,51.38293,7505,361000,330989.409389645,-0.0831318299455827,0
125,6.8,1.7,6,59800,6,2,-0.414907,0,0.490906,119,308,76,0,41,51.568814,1351,696000,638138.351372367,-0.0831345526259088,0
49,2.2,1.3,3,56100,4,0,0.012573,1,0.462943,101,259,149,0,66,51.414168,5171,309000,283232.029504323,-0.0833914902772717,0
76,4.7,1.9,5,44500,2,1,-0.11552,1,0.4610788,235,325,134,0,12,51.467502,7891,552000,505598.054353346,-0.0840614957366927,0
55,2.7,1.4,3,64600,6,0,-0.297199,1,0.9687626,87,274,144,0,14,51.402865,6320,411000,376364.923742436,-0.0842702585342179,0
34,1.6,1.5,2,48800,5,0,-0.196409,1,0.5642312,40,259,248,0,77,51.351987,9198,188000,172091.269193029,-0.0846209085477158,0
94.1,4.4,4.3,5,57000,5,1,-0.348728,0,0.307593,27,307,302,0,62,51.578602,5446,564000,516237.321384697,-0.0846856003817427,0
69,3.6,2.2,3,51400,4,0,-0.077588,1,1.096771,82,270,166,1,80,51.411186,212,358000,327663.402694074,-0.0847390986199036,0
71,2.8,1,6,61600,6,0,0.081903,1,0.8743098,43,227,77,0,89,51.365996,11291,448000,409964.017646732,-0.0849017463242597,0
127,4.5,2.1,5,56200,6,0,-0.312814,1,1.3024544,103,203,90,0,9,51.43443,7959,821000,751124.557126871,-0.0851101618430319,0
154,6.8,3.4,6,44000,3,2,-0.240907,0,0.3958318,58,240,118,1,51,51.5363,15489,968000,885504.538798237,-0.0852225838861183,0
73,3.1,0.7,4,52900,4,1,-0.309374,0,0.8562892,71,243,53,0,29,51.536129,13085,518000,473792.127122855,-0.0853433839327128,0
37,1.6,1,2,50600,1,2,-0.164931,0,0.472264,30,242,157,0,13,51.493339,2716,499000,456384.382256143,-0.085402039566848,0
42,2.3,2,2,53700,6,0,-0.42037,1,0.7028034,179,330,285,0,20,51.448958,13777,226000,206679.482877078,-0.0854890138182379,0
148,4.1,2.7,7,72900,3,0,-0.203023,0,0.4517578,100,158,103,1,19,51.409282,1059,1128000,1031564.03006536,-0.0854928811477289,0
40,1.6,0.9,2,43300,2,3,-0.091809,1,0.7245524,106,212,123,0,7,51.490239,7677,335000,306264.004205312,-0.085779091924443,0
45.35,1.6,1.5,2,51400,3,1,-0.218163,0,0.6313424,78,209,203,0,57,51.446671,1822,264000,241303.27031479,-0.0859724609288276,0
106,4.3,1.5,6,48100,3,0,-0.026535,0,0.363519,70,230,79,1,15,51.578734,10462,619000,565701.119378812,-0.0861048152200131,0
96,3.3,1.1,5,55400,4,0,-0.234983,1,0.643149,30,193,62,0,32,51.37591,15301,509000,465152.160223256,-0.0861450683236614,0
89,2.9,1.5,5,41500,6,0,0.236047,1,1.3198536,99,186,92,0,72,51.609746,12932,363000,331635.686745454,-0.0864030668169299,0
77,6,0.9,3,51700,5,0,-0.062939,0,0.6791902,109,459,61,1,24,51.648501,5763,441000,402871.907627068,-0.0864582593490528,0
40,2.7,2.2,2,53400,3,0,-0.117293,1,0.6574412,66,378,316,0,68,51.433503,4411,301000,274883.053295891,-0.0867672647977056,0
79,4.4,1.3,3,43800,6,0,-0.445334,1,1.92634,18,317,92,0,45,51.523199,5732,392000,357680.622271611,-0.0875494329805839,0
76,3.5,1.1,4,52100,6,1,0.2063,0,0.6164288,99,260,78,0,15,51.551414,7419,415000,378483.62760299,-0.087991258787976,0
39,1.6,0.8,2,64100,2,0,-0.193956,1,0.295165,146,238,119,0,57,51.550586,12804,478000,435880.14026811,-0.0881168613637876,0
43.04,1.6,1.5,2,63500,1,1,-0.102319,0,0.2616094,49,218,213,0,35,51.536829,15354,510000,465010.317946994,-0.0882150628490318,0
77,3.6,1.4,4,56500,5,0,0.090083,1,1.0700508,178,265,104,0,34,51.443693,10995,410000,373683.431117741,-0.0885769972738018,0
74,2.9,1.3,4,56200,3,0,-0.046388,0,0.7605936,109,222,94,1,41,51.389501,10948,407000,370870.752582811,-0.0887696496736841,0
78,2.6,1.3,4,59700,6,0,-0.286242,1,0.80782,97,187,88,0,34,51.366349,7104,461000,420031.198516158,-0.0888694175354489,0
112,3.6,1.6,6,44000,3,0,0.006179,0,0.298272,101,184,78,1,21,51.563224,13409,614000,559217.639852807,-0.0892220849302817,0
50,5.9,2.3,3,52900,2,1,-0.148757,0,0.8283262,23,686,263,0,92,51.56649,9095,507000,461717.694750774,-0.0893142115369343,0
102,6,1.7,5,58800,3,0,-0.034829,1,0.1162018,108,290,70,0,29,51.455962,3335,691000,629260.822262507,-0.0893475799384842,0
54,2.4,1.1,4,53000,3,0,-0.051866,1,0.2417246,85,232,110,1,47,51.437811,10768,427000,388825.981685778,-0.089400511274525,0
50,1.6,0.9,3,56300,2,0,-0.079199,1,0.487799,118,179,106,1,21,51.471184,10459,451000,410621.312142433,-0.0895314586642273,0
114,11,4.3,5,74000,3,0,-0.162693,1,0.5412394,145,522,205,0,18,51.453323,10403,1111000,1011508.93403748,-0.0895509144577172,0
153,4.3,2.9,7,64600,5,2,-0.389457,0,0.494013,79,158,107,0,44,51.575697,9181,903000,821624.190818308,-0.0901171751735238,0
101,6.3,3.5,5,46000,6,0,-0.461797,1,1.4503476,68,352,195,0,37,51.524441,2329,452000,411204.172731992,-0.0902562550177164,0
117,6.8,3.7,6,59100,3,0,-0.061177,0,0.627614,110,331,178,1,58,51.382021,2779,585000,532105.93695187,-0.0904172017916752,0
73,4.4,1.1,4,40900,5,1,0.130435,0,0.9463922,130,314,74,0,10,51.550926,3903,351000,319246.354160173,-0.0904662274638955,0
74,5.1,1.1,4,49800,6,0,0.178444,1,1.8033028,52,390,82,1,31,51.596036,14812,390000,354667.497073032,-0.0905961613511988,0
113,4.7,1.7,5,60300,4,0,-0.006759,1,0.7183384,9,219,77,0,63,51.401459,9248,629000,571990.188639775,-0.0906356301434421,0
84,2.7,2,4,64700,3,1,-0.173103,0,0.2727946,99,185,133,0,17,51.421149,13608,643000,584658.685368647,-0.0907329932058362,0
62,2.7,0.7,4,65000,4,0,-0.243992,1,0.699075,66,246,64,0,24,51.387791,11689,462000,419909.019616914,-0.0911060181452072,0
121,4.1,2.4,7,56000,6,2,-0.445936,0,0.5132764,140,193,111,0,37,51.549545,9895,618000,561592.929274634,-0.0912735772255106,0
67.76,4,4,4,52200,5,1,-0.375779,0,1.0016968,31,308,308,0,40,51.558198,4767,367000,333497.298528157,-0.0912880149096541,0
42,1.9,1.1,2,72900,2,0,-0.263044,0,0.3088358,155,252,153,1,13,51.506426,9449,417000,378728.22787048,-0.0917788300468098,0
45,1,1,2,44200,4,2,0.079727,0,0.400803,218,114,114,1,8,51.535595,12451,232000,210685.094605523,-0.0918745922175748,0
56.67,2.3,2.2,2,66700,1,5,-0.180056,1,0.2914366,195,212,201,0,32,51.517603,5532,728000,660946.548345661,-0.0921063896350815,0
48.238,1.9,1.8,2,57200,4,0,-0.143337,1,0.9047584,67,230,228,0,39,51.370933,10806,232000,210598.495306189,-0.0922478650595313,0
32,1.7,1.1,1,49900,5,0,-0.067116,0,0.2933008,98,306,189,1,23,51.64545,13137,190000,172454.298564942,-0.0923457970266188,0
56,2.9,0.7,4,57600,5,0,0.124301,1,0.8065772,124,270,63,0,49,51.470623,15056,404000,366506.865233342,-0.0928047890263824,0
56,3.2,1.7,3,61700,5,0,-0.111147,1,0.8830094,37,339,182,0,63,51.647776,7545,377000,341980.770767525,-0.0928892022081576,0
73,4.9,2.2,4,61300,3,0,-0.048919,0,0.142922,68,378,171,1,36,51.409399,975,431000,390926.986673308,-0.0929768290642505,0
64,3.3,3.3,3,60700,6,0,-0.103711,1,0.1976052,78,294,289,0,100,51.325056,1349,313000,283837.41045815,-0.0931712125937693,0
87,4.8,2,4,45200,3,0,0.03253,0,1.3229606,66,290,118,1,5,51.523221,8551,443000,401714.809467616,-0.0931945610211817,0
132,3.4,2,5,63300,2,0,-0.037808,0,0.6344494,102,147,85,1,4,51.497585,15921,932000,844888.554526017,-0.0934672161738013,0
63,3.6,1.9,2,44800,5,1,-0.366261,0,0.9985898,76,298,158,0,32,51.537573,2312,277000,250937.381761201,-0.0940888745082988,0
191,6,3.9,7,63800,6,0,-0.318919,1,0.7226882,134,178,114,0,10,51.425678,10272,1403000,1270491.33419301,-0.0944466613021997,0
79,4.7,1.2,5,46900,4,0,-0.205073,1,0.5977868,41,335,82,0,31,51.387417,5920,427000,386265.77282182,-0.095396316576534,0
113,2.5,0.9,6,61700,4,0,-0.23405,1,0.7755072,163,125,44,0,26,51.383595,11555,585000,528931.093293586,-0.095844284968229,0
72,3.8,1.6,5,49000,6,0,0.205457,2,1.1725818,99,302,125,0,8,51.522624,3163,352000,318178.071519764,-0.0960850240915785,0
156,5.1,2.9,6,65400,5,1,-0.307214,0,0.782964,133,187,103,0,73,51.612972,15514,976000,882105.087433076,-0.0962038038595533,0
74,2.6,0.9,3,50700,3,1,-0.036326,0,0.6468774,112,199,64,1,16,51.592665,6785,510000,460762.51864788,-0.0965440810825883,0
89,3.1,1.5,5,53500,6,0,0.147687,1,0.845104,86,198,94,0,51,51.471888,7146,434000,392014.002147929,-0.0967419305347248,0
45.8,2.4,2.1,2,53500,3,0,-0.002206,1,0.3995602,198,318,272,0,17,51.458081,6928,294000,265507.461667992,-0.0969133956871008,0
78,2.2,0.8,4,45900,2,1,-0.229756,0,0.40391,80,158,54,0,11,51.516736,11466,629000,567655.968985463,-0.0975262814221572,0
38,3.2,1.2,2,56500,4,0,0.088762,1,1.0669438,84,503,194,0,41,51.45101,1719,222000,200318.14730695,-0.0976660031218466,0
78.74,5.2,3.7,4,54900,3,0,-0.326087,1,0.5660954,44,392,278,0,30,51.509337,6953,575000,518783.224493892,-0.0977683052280143,0
44,2.4,1.4,2,62300,6,0,-0.094325,1,0.0702182,144,304,178,0,78,51.349328,7377,237000,213799.646810767,-0.0978917856085788,0
36,2.4,2.1,3,61700,4,0,-0.239741,1,0.397696,90,312,276,0,25,51.380596,15700,295000,266085.021727525,-0.0980168754999147,0
67,2.1,0.8,4,46900,4,0,-0.18831,1,0.7357376,110,182,63,0,46,51.387186,10890,362000,326506.972315745,-0.0980470378018084,0
42.71,1.3,1.1,3,42100,4,0,-0.008314,0,0.4803422,64,178,155,1,33,51.589839,10514,297000,267865.356927925,-0.0980964413201162,0
91,3.8,1.3,6,55000,4,0,-0.210016,1,0.801606,62,237,80,0,33,51.387555,10009,496000,447311.258824083,-0.0981627846288655,0
163,4.7,2.8,7,60900,2,0,-0.177977,0,0.1621854,66,162,97,1,46,51.543684,4967,1932000,1738333.15996424,-0.100241635629276,0
55.65,4,4,3,58200,2,0,-0.189557,1,0.5741736,98,432,427,0,11,51.455333,13388,496000,446207.332683044,-0.100388442171282,0
59,2.8,1.4,3,49800,4,1,-0.190536,0,0.3753256,93,273,137,0,21,51.400439,7047,342000,307601.325144894,-0.100580920628965,0
41,2.8,1.3,2,69100,2,0,-0.043389,0,0.6822972,40,403,184,1,8,51.503838,13565,410000,368734.577528433,-0.100647371881871,0
55,1.4,1.2,3,54700,6,0,-0.310261,1,0.4119882,142,145,123,0,45,51.359701,12982,299000,268826.146898689,-0.100915896659902,0
49,2.3,1.4,2,51400,4,1,-0.374353,0,0.6487416,17,266,161,0,24,51.466637,11107,248000,222970.250994852,-0.100926407278824,0
113,3.6,1.7,5,49900,5,0,0.137867,1,0.481585,57,165,75,0,53,51.459873,10106,506000,454713.827317693,-0.101356072494679,0
80,4.1,2.2,3,58000,3,0,-0.039922,1,0.9451494,104,290,160,1,30,51.440211,1737,461000,414044.62120869,-0.101855485447527,0
44,3.4,3.4,2,45800,4,0,0.04666,1,1.0321454,91,436,430,0,62,51.429019,4973,225000,201867.860205183,-0.102809510199188,0
67,4.8,1.7,5,49100,2,2,-0.12825,0,0.3753256,62,380,131,0,9,51.472706,2698,529000,474390.04874404,-0.103232422033951,0
132,7.3,3,6,58600,3,2,-0.277374,0,0.2504242,47,313,127,0,30,51.506834,7605,1025000,918357.620261306,-0.104041346086531,0
64.2816,2.5,2.2,3,44900,4,0,-0.099741,1,0.1155804,140,229,204,0,50,51.398481,8599,302000,270555.210232306,-0.104121820422829,0
147,5.5,2.7,6,49000,4,0,-0.117197,1,0.9209148,130,212,103,0,43,51.395237,10287,616000,551843.705834548,-0.104149828190669,0
74,1.5,1.4,3,69100,2,0,-0.046493,0,0.3691116,30,126,115,1,5,51.505715,4712,561000,502522.405062575,-0.10423813714336,0
61,4.1,1.2,3,43900,4,0,0.095801,1,0.7649434,137,346,95,0,36,51.484949,5258,339000,303551.805844769,-0.104566944410712,0
116,5.8,2.9,6,62200,6,0,-0.348351,1,0.5238402,59,233,109,0,17,51.431186,3224,834000,746388.479155066,-0.105049785185772,0
61,4.5,1.5,4,50200,3,0,0.012699,1,0.531297,102,424,134,0,12,51.543248,4560,443000,396389.007496281,-0.105216687367312,0
46,2.5,1.8,2,54400,3,0,-0.130198,1,0.1230372,38,325,236,0,45,51.440211,8215,306000,273691.655058169,-0.105582826607291,0
85,3.6,1.4,4,54400,3,0,-0.051694,0,1.0420878,85,243,93,1,123,51.345767,5459,455000,406913.548030667,-0.105684509822711,0
106,3.9,1.8,6,39400,5,1,0.118937,0,0.5698238,128,207,93,0,7,51.542501,6952,420000,375604.529301814,-0.105703501662347,0
